miRNA genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mmu-miR-3547-3p,48.20058974750853,-0.7654480214759014,1.3219582750377243,-0.5790258557548331,0.5625717271140404,0.9978624094514408
mmu-miR-6540-3p,16.912513977401577,-0.7605434925544453,0.5737747757333778,-1.325508761834897,0.18500246530193898,0.9978624094514408
mmu-miR-669f-5p,7.537151979032877,-0.7596963344938642,0.8494070264667896,-0.8943843302708624,0.3711162935093636,0.9978624094514408
mmu-miR-3085-5p,8.800299370515313,-0.7468158586245912,0.7828857324422925,-0.9539270262274704,0.34012058203241835,0.9978624094514408
mmu-miR-149-3p,8.10961374294764,-0.7446596342455678,0.8265812767814309,-0.9008910014816058,0.3676462761182795,0.9978624094514408
mmu-miR-144-3p,3.1093384324838076,-0.7418138371686173,1.3709870088710405,-0.5410801359667695,0.5884523491236345,0.9978624094514408
mmu-miR-7052-3p,5.72186533780192,-0.7314801707456798,0.9891567127829454,-0.7394987682868724,0.4596041873885881,0.9978624094514408
mmu-miR-126a-5p,186.29111435358314,-0.7258475520271129,1.52481172576715,-0.4760243771485498,0.6340570110914832,0.9978624094514408
mmu-miR-6970-3p,3.6759776299137,-0.7204864040717608,1.1424682960040595,-0.6306401732037217,0.5282758251784299,0.9978624094514408
mmu-miR-466i-3p,45.491368933694076,-0.7101486940321424,0.40764223573987185,-1.7420881149452547,0.08149302693334479,0.9978624094514408
mmu-miR-466i-5p,10.560691729918993,-0.7091252349550734,0.7251972676707439,-0.9778377092245644,0.32815459726999097,0.9978624094514408
mmu-let-7a-2-3p,7.335730750202155,-0.7045888421760531,0.839211180034915,-0.839584670626932,0.4011412971787882,0.9978624094514408
mmu-miR-101c,0.667123421925698,-0.7016641075058069,2.9936138725939707,-0.23438697753555437,0.8146845675270796,0.9978624094514408
mmu-miR-3474,6.155892053612853,-0.6983103060360533,0.8841274936001517,-0.7898298730565949,0.42962713042474054,0.9978624094514408
mmu-miR-7012-3p,1.0917942048234546,-0.6967363885006415,2.130053248505288,-0.3270981084578796,0.7435936824284104,0.9978624094514408
mmu-miR-7653-3p,2.787478155766305,-0.6697802986457281,1.3383174838713177,-0.5004644314354104,0.6167480950202939,0.9978624094514408
mmu-miR-1198-3p,7.908826973785202,-0.6591242807015099,0.7902227017323284,-0.8340993991397307,0.4042249737120963,0.9978624094514408
mmu-miR-1933-3p,2.8022285154611635,-0.6582878451910449,1.387904740270344,-0.4743033337164191,0.6352836145827804,0.9978624094514408
mmu-miR-12191-3p,1.7098958764245948,-0.6569342728858761,1.6457271721943092,-0.3991756859734905,0.6897637573008556,0.9978624094514408
mmu-miR-23b-5p,37.12348812759701,-0.649468328217991,0.42819602613044183,-1.5167546838002246,0.12932863221050156,0.9978624094514408
mmu-miR-297a-3p,1.647130284717555,-0.6486136455623295,1.8409570587476876,-0.3523241579592027,0.7245951727768523,0.9978624094514408
mmu-miR-6239,3.2997857952585643,-0.643086704878484,1.259279310959971,-0.5106783691921751,0.6095762895960734,0.9978624094514408
mmu-miR-1943-3p,4.587894824330687,-0.6310009170536953,1.0299838554042353,-0.612631852181846,0.5401197921363565,0.9978624094514408
mmu-miR-297a-5p,1.2592320652241065,-0.630017179999021,2.047898695397944,-0.3076407936656247,0.7583556757482335,0.9978624094514408
mmu-miR-7661-3p,6.503012593465584,-0.6186361769622849,0.9141728732614232,-0.6767168388569931,0.4985856305286036,0.9978624094514408
mmu-miR-7015-5p,1.2195556444668119,-0.6134211345688112,1.9445407859633381,-0.31545809632628424,0.7524138622669551,0.9978624094514408
mmu-miR-6899-3p,8.387201090429397,-0.6129221814013464,0.791977257543568,-0.7739138662925916,0.43898172903271016,0.9978624094514408
mmu-miR-3084-3p,27.132873066323935,-0.6111507884207208,0.5279921875154229,-1.1574996806233402,0.2470682697110177,0.9978624094514408
mmu-miR-500-5p,6.091165008228443,-0.6051975407194647,0.9083522054669038,-0.6662586792623969,0.5052457720638446,0.9978624094514408
mmu-miR-216b-5p,13.525635748853555,-0.6043440997968117,0.6544392016366888,-0.9234533907586923,0.35577097916757383,0.9978624094514408
mmu-miR-142a-5p,2.681629327482451,-0.5943997423269783,1.3388268724821772,-0.4439705794259751,0.6570638548429127,0.9978624094514408
mmu-miR-6948-5p,1.0290940126373005,-0.5941517711616365,2.3294132488388657,-0.25506499177756514,0.7986729025645845,0.9978624094514408
mmu-miR-652-5p,5.186390143668399,-0.5917626699268037,0.9791361468400104,-0.6043722028204287,0.545596212312769,0.9978624094514408
mmu-miR-3058-5p,11.668246934233352,-0.5897486334161066,0.7090403504645529,-0.8317560954460658,0.405546630417841,0.9978624094514408
mmu-miR-6963-3p,0.6298827744221273,-0.5884330926213828,2.842478979598834,-0.20701405246783205,0.8359988839294067,0.9978624094514408
mmu-miR-7687-3p,2.251618913977984,-0.5842157765589026,1.474869385628801,-0.3961135692770692,0.6920212484850612,0.9978624094514408
mmu-miR-376c-5p,1.6477341184515548,-0.5679842189382674,1.835278765682794,-0.30948116959602895,0.7569555340553119,0.9978624094514408
mmu-miR-6971-3p,3.6362420451126103,-0.5651863587833795,1.2451951573336528,-0.45389379765467286,0.6499052679277142,0.9978624094514408
mmu-miR-7236-3p,6.563661060052813,-0.5545744753838461,0.8985684671825793,-0.6171755360197417,0.5371189500733345,0.9978624094514408
mmu-miR-5620-5p,22.73819218121697,-0.5531405371638083,0.546640371425673,-1.0118911190572741,0.31159011602016207,0.9978624094514408
mmu-miR-7651-5p,11.301033321094351,-0.5419301408380863,0.7497533642015027,-0.7228112159459918,0.46979587561729386,0.9978624094514408
mmu-miR-7224-3p,35.79875390043154,-0.5388001791950878,0.4544061881895046,-1.185723683345588,0.2357314384914898,0.9978624094514408
mmu-miR-669f-3p,18.854701953435768,-0.5385454516013924,0.5835429700283663,-0.922889108877815,0.35606499687138915,0.9978624094514408
mmu-miR-485-3p,686.8832607710724,-0.5368263929460938,0.32524838899341685,-1.6505120735800458,0.09883824597348208,0.9978624094514408
mmu-miR-486b-5p,1577.7479392222742,-0.536080375301434,1.3410990892348909,-0.39973211495302163,0.6893538354762203,0.9978624094514408
mmu-miR-193b-3p,802.8668482180601,-0.533525547040322,0.27930864881346357,-1.910164791913183,0.05611199882153249,0.9978624094514408
mmu-miR-15a-3p,12.496318284428211,-0.5304671042717278,0.6489585508443758,-0.8174129204115179,0.41369249446984113,0.9978624094514408
mmu-miR-193a-5p,34.19463750063044,-0.5301728423641652,0.4567116534389335,-1.160848072021123,0.24570368953102972,0.9978624094514408
mmu-miR-8114,38.355512957746505,-0.5171855593628361,0.4187575113245734,-1.2350478388481307,0.2168127004692052,0.9978624094514408
mmu-miR-1306-5p,90.94620095720246,-0.515182318900913,0.34123809246936093,-1.5097444578148034,0.13110864241111753,0.9978624094514408
mmu-miR-217-5p,4.808241223204715,-0.5090199024399648,1.065196393863039,-0.47786483823321463,0.6327464090718239,0.9978624094514408
mmu-miR-672-3p,65.23676581569691,-0.5047479119511381,0.3825108047813013,-1.3195651093822702,0.18698025837281695,0.9978624094514408
mmu-miR-6900-5p,3.517097537737835,-0.5011449097690177,1.1737314158150476,-0.42696727975115073,0.6694031600757968,0.9978624094514408
mmu-miR-6997-3p,14.000827760181744,-0.49666893052831157,0.6146559653073796,-0.8080437814996807,0.4190653789588962,0.9978624094514408
mmu-miR-1224-3p,23.777460549602523,-0.4900477499118745,0.5001167906211038,-0.9798666213611337,0.3271519611860917,0.9978624094514408
mmu-miR-6715-5p,5.093858052269234,-0.48493273212863747,1.0220750156714236,-0.4744590413552712,0.6351725990607093,0.9978624094514408
mmu-miR-1955-5p,33.90190750258811,-0.4845639881626129,0.4578205258194804,-1.0584147298666062,0.2898664069427782,0.9978624094514408
mmu-miR-7022-5p,2.0752340407196233,-0.4707793724525946,1.5478249582046322,-0.3041554343448923,0.761009475560368,0.9978624094514408
mmu-miR-6944-3p,98.07633032360826,-0.4661121716963606,0.31604806004424024,-1.474814215379504,0.14026249835296625,0.9978624094514408
mmu-miR-6928-5p,1.8493637009062647,-0.4615209644500918,1.6469062431769736,-0.2802351174282952,0.7792971257777929,0.9978624094514408
mmu-miR-598-5p,7.561656341965307,-0.45889070509979296,0.8376746304399666,-0.5478149730507806,0.5838189564068375,0.9978624094514408
mmu-miR-1936,1.4737146683330655,-0.4579592538645763,1.9471486064933783,-0.235194813758625,0.8140575311334094,0.9978624094514408
mmu-miR-19b-3p,23.71229829992853,-0.45008464172837376,0.5647719823056738,-0.7969316039561831,0.4254907549566771,0.9978624094514408
mmu-miR-3083b-5p,19.994204383982368,-0.44669042216783217,0.5471907657059318,-0.8163339920248034,0.41430913799534164,0.9978624094514408
mmu-miR-467d-3p,84.73680811556167,-0.4426390253273233,0.35146239914528143,-1.2594207130087702,0.2078784118513537,0.9978624094514408
mmu-miR-193b-5p,35.99329545643396,-0.44153127052302704,0.4527734906333105,-0.9751703217108435,0.32947578102867003,0.9978624094514408
mmu-miR-760-3p,129.1245836518992,-0.4403757641406163,0.38269490967857606,-1.1507228160167746,0.24984628693219146,0.9978624094514408
mmu-miR-7047-3p,181.26479023144827,-0.433011864864051,0.33050241086944876,-1.3101624999494916,0.19014086876125125,0.9978624094514408
mmu-miR-6953-3p,28.237440003506354,-0.43195774392300684,0.466021047991408,-0.9269060824286435,0.35397529890889035,0.9978624094514408
mmu-let-7b-3p,2918.922772279799,-0.431714680442311,0.24966975855865745,-1.729142860291123,0.08378352988509269,0.9978624094514408
mmu-miR-7669-5p,3.137488283917266,-0.42674985119792797,1.1978581333371212,-0.3562607618725621,0.7216452915430307,0.9978624094514408
mmu-miR-1945,1.8263399294774045,-0.41599416084294,1.6320501714466813,-0.2548905469457441,0.7988076376279141,0.9978624094514408
mmu-miR-5620-3p,4.81645547089492,-0.4148772678255836,1.027292755515259,-0.40385495332096816,0.6863193833737832,0.9978624094514408
mmu-miR-544-3p,11.182128977381302,-0.4135446714908282,0.713590927049251,-0.5795262465021307,0.5622341420377218,0.9978624094514408
mmu-miR-23a-5p,1.3679206362241845,-0.4128803471846746,1.840316772201896,-0.22435286871328836,0.82248274121316,0.9978624094514408
mmu-miR-667-3p,4782.322811982887,-0.41119843084483637,0.22855296652859342,-1.7991384539451727,0.07199678214138326,0.9978624094514408
mmu-miR-3087-5p,2.308321428372599,-0.41088132891143775,1.5972892635346307,-0.2572366435383164,0.7969960980607289,0.9978624094514408
mmu-miR-702-3p,57.66468968578147,-0.4108734551997316,0.37793243632227874,-1.0871611317567955,0.27696560498434375,0.9978624094514408
mmu-miR-5621-3p,49.46943176393672,-0.40950038985323706,0.40454834449386645,-1.0122409235552952,0.31142287362082144,0.9978624094514408
mmu-miR-7056-5p,1.376797881692185,-0.40876609951542486,1.966385198276809,-0.20787692049026635,0.8353250703034558,0.9978624094514408
mmu-miR-7022-3p,0.5671825822359731,-0.4071014535991771,2.9437655427893232,-0.13829275724636478,0.8900090493921449,0.9978624094514408
mmu-miR-6940-3p,40.13485386837036,-0.4069456801886028,0.4302527819785109,-0.9458292827701642,0.34423566733457533,0.9978624094514408
mmu-miR-1843b-3p,4.640210715140118,-0.40465778058294644,1.0803896372274846,-0.3745480025348878,0.7079966502533375,0.9978624094514408
mmu-miR-466c-5p,17.62345651656849,-0.40115280589423563,0.5580948390896407,-0.7187896712117826,0.4722705226552606,0.9978624094514408
mmu-miR-7046-3p,16.019011151718193,-0.4004229405337912,0.6017249986077046,-0.6654583762687372,0.5057573578268976,0.9978624094514408
mmu-miR-135b-3p,0.9065974856179783,-0.39911060987190633,2.2754175884858614,-0.17540103930438888,0.8607645239993259,0.9978624094514408
mmu-miR-296-5p,698.8252566851073,-0.3981715540885111,0.35184495331898974,-1.131667657394309,0.25777418385812334,0.9978624094514408
mmu-miR-344e-3p,2.4288110240013663,-0.3925467544412627,1.5444852430224933,-0.2541602493223341,0.7993717588672624,0.9978624094514408
mmu-miR-5099,25.543081582988478,-0.3870835118088441,0.594264449182115,-0.651365755332641,0.5148104109085591,0.9978624094514408
mmu-miR-1291,1.704431682253203,-0.38696502334178484,1.708150065797818,-0.2265404141532769,0.8207811301684995,0.9978624094514408
mmu-miR-3057-3p,21.508493564483448,-0.3858330337385952,0.5738819507187692,-0.6723212557135686,0.501379200791043,0.9978624094514408
mmu-miR-8106,0.6239548640202962,-0.38001207234842255,2.8467983817596605,-0.1334875257704516,0.8938078289758952,0.9978624094514408
mmu-miR-344c-5p,5.947273702043787,-0.37939042744045903,1.0513182930920104,-0.3608711366798743,0.718195781300109,0.9978624094514408
mmu-miR-9768-5p,7.2540284952613945,-0.378802888948205,0.8354639381354914,-0.45340423644565814,0.6502576864391142,0.9978624094514408
mmu-miR-184-3p,255.49646999644088,-0.3784309122243775,0.2968516740534163,-1.2748148159551282,0.20237479534455183,0.9978624094514408
mmu-miR-7080-3p,139.140281389739,-0.37708697970769256,0.38650700806832283,-0.9756277941564125,0.3292489458563832,0.9978624094514408
mmu-miR-744-5p,17046.22751620883,-0.36204781296244853,0.26846010474766,-1.3486093708514215,0.1774624691650999,0.9978624094514408
mmu-miR-328-3p,46047.113970033184,-0.36043135171162427,0.24943083166570998,-1.4450152345026794,0.14845360651512768,0.9978624094514408
mmu-miR-365-1-5p,5.281619229776781,-0.3576862993737577,1.0174085095475653,-0.35156605829139204,0.7251637236590225,0.9978624094514408
mmu-miR-92b-5p,103.25372143826651,-0.35705335349233963,0.36090415980302903,-0.9893301138097409,0.32250165503624184,0.9978624094514408
mmu-miR-129b-3p,375.1092522908395,-0.3517037968536638,1.2647624491888736,-0.27807893654592686,0.7809517645038874,0.9978624094514408
mmu-miR-671-5p,59.47913446531527,-0.35122296967643635,0.4113159459442399,-0.8539006890922969,0.39316001773254783,0.9978624094514408
mmu-miR-8103,12.005066510287413,-0.3472043562923955,0.736698351833585,-0.47129785946748864,0.6374280440375126,0.9978624094514408
mmu-miR-1966-3p,4.523028946326838,-0.34708020370527765,1.146041609087316,-0.302851310941219,0.762003178001799,0.9978624094514408
mmu-miR-7069-5p,1.2910035679633196,-0.3429711609746061,1.886220209717326,-0.1818298622863365,0.8557162484425491,0.9978624094514408
mmu-miR-181a-2-3p,241.40857206304327,-0.3395531606278585,0.27411829098845963,-1.2387103370717925,0.21545278914650468,0.9978624094514408
mmu-miR-7066-3p,23.286429820256398,-0.33929825114105333,0.5098665109946521,-0.6654648693814923,0.505753206072046,0.9978624094514408
mmu-miR-6238,5.140481889204938,-0.33759310771461964,1.0982049523931365,-0.3074044666971851,0.758535528751164,0.9978624094514408
mmu-miR-125a-5p,249681.79815269308,-0.33722464304823074,0.3353235430237412,-1.0056694498911307,0.31457460360896106,0.9978624094514408
mmu-miR-1964-3p,50.68954170672586,-0.3337758373509411,0.3742676583371546,-0.8918105262791985,0.37249449866427964,0.9978624094514408
mmu-miR-187-5p,35.033736316091385,-0.3315095049745157,0.44686763094263254,-0.741851684972622,0.4581772016435204,0.9978624094514408
mmu-miR-6913-3p,2.9130832280537575,-0.33092242786285236,1.3898751080287386,-0.2380950820338095,0.8118073490425406,0.9978624094514408
mmu-miR-665-5p,0.5417230375533895,-0.32781352920165124,3.2232643015631073,-0.10170234226299085,0.9189929429317786,0.9978624094514408
mmu-miR-504-5p,1161.5210069034156,-0.3261542696964343,0.25889328214198626,-1.2598019809473453,0.20774080500812842,0.9978624094514408
mmu-miR-3085-3p,227.2043073110822,-0.3241738954898931,0.32381719510466056,-1.0011015486225718,0.3167777164358051,0.9978624094514408
mmu-miR-3552,113.03057277733244,-0.32379597062100324,0.5502041019184136,-0.5885015569531631,0.5561956891098105,0.9978624094514408
mmu-miR-467d-5p,38.87372929104285,-0.3233144061401962,0.4406746926912052,-0.7336804484181099,0.463143517284485,0.9978624094514408
mmu-miR-152-5p,7.636000089237136,-0.3177679414828158,0.8701151151300609,-0.36520218527098824,0.7149604871807005,0.9978624094514408
mmu-miR-1249-3p,6450.234562780622,-0.3174067207281219,0.2933352531307034,-1.082061284283116,0.2792252974669359,0.9978624094514408
mmu-miR-7024-5p,1.7014076292043585,-0.30974897217980046,1.6083725130429363,-0.19258534305201197,0.8472837245921206,0.9978624094514408
mmu-miR-296-3p,80.50008931065138,-0.3064321073232336,0.3838041400098688,-0.7984075088803219,0.4246340472092467,0.9978624094514408
mmu-miR-3099-3p,1516.3250238659812,-0.3040403032577841,0.30131376759503536,-1.009048825364041,0.31295121879733434,0.9978624094514408
mmu-miR-6929-3p,7.717104499535828,-0.3031205580046554,0.8129377713339725,-0.3728705550330825,0.7092447878627732,0.9978624094514408
mmu-miR-877-3p,409.62358647952595,-0.302767631604503,0.2905640672644342,-1.0419995646913998,0.29741188076854796,0.9978624094514408
mmu-miR-139-5p,38843.714750269864,-0.3011947762741089,0.2497475571341265,-1.2059968863373216,0.2278186909951957,0.9978624094514408
mmu-miR-1191b-5p,1.932329331039641,0.3030196623046172,1.6946789040681982,0.17880653472300667,0.8580896140124682,0.9978624094514408
mmu-miR-7a-1-3p,333.7713188290758,0.30621202993929336,0.26200717898356224,1.1687161822329473,0.24251799995275147,0.9978624094514408
mmu-miR-872-5p,209.84038557317265,0.30669161499642555,0.28631982946035667,1.07115045288503,0.2841017857191319,0.9978624094514408
mmu-miR-30d-3p,34.508027128134415,0.3090994590567662,0.4942113074671232,0.6254398763980702,0.531682397258578,0.9978624094514408
mmu-miR-344d-2-5p,1.3368673832125622,0.31143111424257713,1.8580403958412273,0.16761267136045058,0.8668880019329829,0.9978624094514408
mmu-miR-6937-3p,3.098346385279085,0.3151023508913766,1.2057103775278843,0.2613416594600798,0.7938290429089911,0.9978624094514408
mmu-miR-181d-5p,938.6448783855584,0.31621031834722735,0.27391892340392826,1.1543938418629627,0.24833873872691004,0.9978624094514408
mmu-miR-6946-3p,1.5905583229795532,0.3165316529208302,1.6376158856784957,0.1932880938008763,0.8467333502799705,0.9978624094514408
mmu-miR-873a-5p,170.6710284806477,0.3184967599164184,0.34721518157839143,0.9172892684835292,0.3589910793360953,0.9978624094514408
mmu-miR-384-5p,1783.2683387262932,0.3199135207910858,0.24841629781741992,1.287812126667368,0.19781136994156479,0.9978624094514408
mmu-miR-21a-5p,1059.6375252557843,0.3209022226698894,0.2850997397431793,1.1255787990510315,0.2603438461199541,0.9978624094514408
mmu-miR-148b-5p,42.5151358462651,0.32113134032925894,0.41171544575182895,0.7799837087550713,0.4354004644230398,0.9978624094514408
mmu-miR-708-3p,468.20626666794686,0.32173176635750567,0.2629531160416024,1.223532815281808,0.22112851768917718,0.9978624094514408
mmu-miR-1948-3p,11.845793757204916,0.32207801900791244,0.659619691742609,0.48827835651333296,0.6253526897761259,0.9978624094514408
mmu-miR-3068-5p,435.85876679109305,0.32230550977948014,0.2572233777628184,1.253017951100358,0.2101991738400497,0.9978624094514408
mmu-miR-344d-3-5p,67.90118405893794,0.3267855479058416,0.3481719429363832,0.9385751911823369,0.34794889518969174,0.9978624094514408
mmu-let-7j,6516.7672803389505,0.3272128490535074,0.2529983110805782,1.2933400529669639,0.19589347360528042,0.9978624094514408
mmu-miR-98-5p,434.31195917682027,0.3296829132369363,0.2556426267826463,1.2896241811708533,0.1971811757181694,0.9978624094514408
mmu-miR-450b-3p,10.944649862412417,0.3323700005470714,0.691322873482827,0.48077390940736425,0.6306771953495889,0.9978624094514408
mmu-miR-374b-5p,427.3002947248367,0.3366679862056517,0.3037859067650523,1.1082409641406783,0.2677577638474856,0.9978624094514408
mmu-miR-17-5p,375.0636188762564,0.3376029392474775,0.3012367198142458,1.1207230627649127,0.26240576211022293,0.9978624094514408
mmu-miR-379-5p,2603.101923719114,0.34047068823213544,0.23931893853375935,1.4226650440542012,0.15483327856622958,0.9978624094514408
mmu-miR-30a-5p,4885.828621885373,0.34071441114207623,0.24041657025891633,1.4171835609132277,0.15642926678562927,0.9978624094514408
mmu-miR-365-2-5p,2.1801066294595564,0.34202318030898277,1.510417269723646,0.2264428427593132,0.8208570094574204,0.9978624094514408
mmu-miR-146b-5p,1070.7253736254147,0.34223948913336366,0.27725282423101255,1.2343949609263598,0.2170557658225497,0.9978624094514408
mmu-miR-411-5p,3226.665234705262,0.34493373596947186,0.24058136757699006,1.4337508321756767,0.15164338052940618,0.9978624094514408
mmu-miR-547-3p,2.457275155699915,0.3458702025365605,1.429386993508774,0.24197100163024357,0.8088026329753066,0.9978624094514408
mmu-miR-200b-3p,502.5318299288403,0.34626433582407024,0.9452950776251,0.3663029079702848,0.7141390599246842,0.9978624094514408
mmu-miR-690,16.330855279952612,0.3537882808871659,0.6702853130336116,0.5278174443148288,0.5976260483624719,0.9978624094514408
mmu-miR-3076-5p,5.888520254164053,0.35559173987785575,0.9337875543878408,0.38080582484414194,0.7033473367569265,0.9978624094514408
mmu-miR-3083-5p,66.26189240490764,0.3607299699325073,0.38031562187713613,0.9485015844262212,0.34287416658732417,0.9978624094514408
mmu-miR-9-3p,4570.701000919481,0.36108441069597175,0.27213407939808076,1.3268621537391994,0.18455428571621924,0.9978624094514408
mmu-miR-29b-3p,485.4606252290211,0.3646941467925053,0.2627782731276831,1.387839802932648,0.1651858315604715,0.9978624094514408
mmu-miR-204-5p,21067.615188752643,0.36516970655930997,0.41626213012112395,0.8772590157385993,0.38034596769846896,0.9978624094514408
mmu-miR-488-5p,29.16375140647382,0.3694327025038049,0.47537031189764484,0.7771471908480264,0.43707193470315897,0.9978624094514408
mmu-miR-7220-3p,8.596522043350053,0.3703200931037342,0.7612815089754603,0.48644304207797506,0.626653079667546,0.9978624094514408
mmu-miR-1298-3p,353.6482906157765,0.37502961904229026,0.47672970232431167,0.7866713930636602,0.43147425446504306,0.9978624094514408
mmu-let-7g-5p,100417.90361670224,0.37699737564480723,0.23794384789064232,1.5843963985068996,0.11310354098649257,0.9978624094514408
mmu-miR-301a-3p,7.6949299862659934,0.37781773082968734,0.83768274430949,0.45102723363500363,0.6519699210294241,0.9978624094514408
mmu-miR-7647-5p,0.38783905544965275,0.37799965610607955,3.723189086309899,0.10152577463658177,0.9191330980635306,0.9978624094514408
mmu-miR-7654-5p,0.38783905544965275,0.37799965610607955,3.723189086309899,0.10152577463658177,0.9191330980635306,0.9978624094514408
mmu-miR-362-3p,37.1102869879625,0.37808211225029625,0.4306534182165324,0.8779266488027657,0.37998352631119825,0.9978624094514408
mmu-miR-6412,51.44581756463612,0.37854845975938334,0.4013699112321667,0.9431411004309622,0.34560873544307147,0.9978624094514408
mmu-miR-6910-3p,0.41329860013223635,0.3797939899779532,3.6406862483008924,0.10431934093612241,0.9169159298052776,0.9978624094514408
mmu-miR-495-5p,14.678021209319029,0.38200044390686955,0.6490132807890064,0.5885864823019816,0.5561387040436088,0.9978624094514408
mmu-miR-466c-3p,11.290377295991945,0.38236820556052026,3.599933222976208,0.1062153606406069,0.9154114838594744,0.9978624094514408
mmu-miR-7069-3p,2.719269330194541,0.38548342455324003,1.4581258050914174,0.26436911218992665,0.7914955099801785,0.9978624094514408
mmu-miR-7231-5p,6.948119520752914,0.3876757462422842,0.9246609574342003,0.4192625882226368,0.6750242350703954,0.9978624094514408
mmu-miR-143-3p,10659.363511067362,0.3880009476956702,0.24912789327994522,1.5574367951631702,0.11936681586173478,0.9978624094514408
mmu-miR-200a-3p,157.51241665452116,0.3883284465392383,1.0141863364291184,0.382896547301669,0.7017964714970866,0.9978624094514408
mmu-miR-679-5p,0.8608685908941714,0.38955783057448773,2.3733017983702136,0.16414171633881694,0.8696195822595992,0.9978624094514408
mmu-miR-3105-3p,6.282212502032862,0.3928977702233125,0.8797671182947907,0.4465929244830688,0.6551690052294568,0.9978624094514408
mmu-miR-6911-3p,4.937594587360534,0.3953651948973108,0.9866255682908052,0.40072465948984815,0.6886228532706671,0.9978624094514408
mmu-miR-1251-5p,4.691719578574194,0.3985097384342097,1.1413185178979603,0.3491661023499125,0.7269646129999405,0.9978624094514408
mmu-miR-106a-5p,9.064626520996276,0.40338419538795867,0.7650078005479618,0.527294225103354,0.5979892839329988,0.9978624094514408
mmu-miR-107-3p,9737.638019297085,0.40410150581263266,0.24359698171517283,1.658893730814492,0.09713720816015554,0.9978624094514408
mmu-miR-384-3p,129.9496267114096,0.4054518116945522,0.3241581886305886,1.2507838022151772,0.2110133660639023,0.9978624094514408
mmu-miR-7021-5p,0.7355429245045378,0.4061725119321391,2.6541969224537034,0.15303028516687756,0.8783743924582451,0.9978624094514408
mmu-miR-223-3p,45.36478208872893,0.40683023671551627,0.41102095267278826,0.98980413059232,0.32226986549043235,0.9978624094514408
mmu-miR-33-3p,12.276377352340447,0.40987273880145897,0.6775961097742911,0.6048924025522942,0.5452504915631917,0.9978624094514408
mmu-miR-1193-3p,149.2345040896958,0.41038941461717654,0.3160300037899635,1.298577380930974,0.19408900460887335,0.9978624094514408
mmu-miR-145a-3p,108.73476210365392,0.41095472992950266,0.33937117139518874,1.2109299921971177,0.2259222367542627,0.9978624094514408
mmu-miR-499-5p,31.301039787301573,0.4124619525658292,0.45618770199059105,0.9041496532371147,0.3659160525462348,0.9978624094514408
mmu-miR-6970-5p,1.2423209703045202,0.413536892280975,2.0630760101016175,0.20044675535760126,0.8411311959054519,0.9978624094514408
mmu-miR-3098-3p,0.8490874880731843,0.41555937005905697,2.5313548667957075,0.16416480182610232,0.869601409210731,0.9978624094514408
mmu-miR-1191a,9.532266580252077,0.41587339123710104,0.7305054134144324,0.5692954269747027,0.5691556697115785,0.9978624094514408
mmu-miR-679-3p,1.330939472810731,0.4168814499873255,1.8819362425935833,0.22151730784078102,0.8246896616106675,0.9978624094514408
mmu-miR-6966-3p,2.0806992733899796,0.4177982643836813,1.4637611196180014,0.2854279013044932,0.7753163340422274,0.9978624094514408
mmu-miR-551b-5p,45.96923449800278,0.41806420943219386,0.39567786794414656,1.0565771889248234,0.2907045957013509,0.9978624094514408
mmu-miR-137-3p,961.2019179523301,0.420059245802709,0.34101194253775263,1.2318021553048841,0.21802299801806146,0.9978624094514408
mmu-miR-32-3p,4.056581209989821,0.4254900911441801,1.105284713621244,0.38495971752847924,0.7002672606202156,0.9978624094514408
mmu-miR-544-5p,10.953822067717114,0.4320248860096468,0.6810745422101283,0.6343283432789892,0.5258665629789576,0.9978624094514408
mmu-miR-188-3p,8.777207575405665,0.4322776697868668,0.7526091857067002,0.5743720353093458,0.5657160723978316,0.9978624094514408
mmu-miR-592-5p,134.56681395956866,0.4335368875484178,0.3305800638948006,1.3114429298627663,0.18970816298866944,0.9978624094514408
mmu-miR-466d-3p,12.650150835289004,0.43423452377358723,0.7372440544302707,0.5889969829721531,0.5558632974984498,0.9978624094514408
mmu-miR-192-5p,296.77930590287014,0.43728700442727114,0.2845434054045607,1.5368024565726317,0.12434169168951033,0.9978624094514408
mmu-miR-378b,4.7571586382091064,0.4423343199225423,1.207216040684944,0.3664085838948702,0.7140602154311396,0.9978624094514408
mmu-miR-3061-5p,14.266980307584985,0.45460341060918485,0.6125868443084161,0.7421044294909929,0.45802406630480397,0.9978624094514408
mmu-miR-6906-3p,1.5792359857960394,0.45796972610890047,1.7969986351231948,0.2548525731503986,0.7988369680483312,0.9978624094514408
mmu-let-7f-5p,38120.84980795778,0.46098907500787445,0.23051437801286348,1.9998278588164669,0.045518855234169195,0.9978624094514408
mmu-miR-214-3p,22.21492326462544,0.46311430582744767,0.5132600510562813,0.902299535828603,0.3668977720866007,0.9978624094514408
mmu-miR-383-3p,14.174265834196667,0.4681507698267677,0.6525424664854566,0.7174257521478896,0.4731114344443491,0.9978624094514408
mmu-miR-3064-3p,2.0155633079501016,0.46941611974364494,1.550459974217146,0.3027592634119183,0.7620733302737133,0.9978624094514408
mmu-miR-199a-5p,279.97462950775724,0.4715378642979932,0.28458700260390996,1.6569198873579012,0.09753567303528235,0.9978624094514408
